"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 15/02/2006 :
Site 74042 001 (id 4830) --> site 74042 001 (id 12030)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°001
id 12030","01/12/15
00:00","02/12/15
05:00","","","","","","","","","9","9","9","9","9","9","?","?","","?","?","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B",""
"Date du constat : 02/12/2015.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : essai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4830","02/04/84
00:00","02/04/84
00:00","","1800","950","","","","","","2","4","2","2","2","2","1-20","","","X","X","X","","","","X","","X","","","","X","","","","","","X","","","",""
"Remarque : Le cône de déjection de l'avalanche se situe à une trentaine de mètres en amont de la route desservant le plateau d'Andey. Le parcours en forêt a provoqué quelques dégâts sur le
peuplement (arbres arrachés enfouis sous l'épaisseur de neige).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4830","09/04/83
00:00","09/04/83
00:00","","1500","1000","","","","","","2","4","2","2","2","2","21-50","","","X","X","","X","X","","X","","X","","","","X","","","X","","","","","","",""
"n°001
id 4830","31/03/80
00:00","31/03/80
00:00","","1500","1000","","","","","","2","4","2","2","2","2","21-50","","","X","X","","X","","","X","","X","","","","X","","","X","","","","","","",""
"n°001
id 4830","29/04/79
00:00","29/04/79
00:00","","1500","1100","","","","","","4","3","2","2","2","2","21-50","","","X","X","","X","","","X","X","X","","","","X","","","X","","","","","","",""
"n°001
id 4830","07/02/77
00:00","07/02/77
00:00","","1500","1200","","","","","","2","5","2","2","2","2","21-50","","","X","X","","","","X","","","X","","","","X","","","X","","","","","","",""
"n°001
id 4830","25/01/77
00:00","25/01/77
00:00","","1500","1100","","","","","","2","4","2","2","2","2","er","","","X","X","","X","","","X","X","X","","","","X","","","X","","","","","","",""
"n°001
id 4830","20/09/70
00:00","20/09/70
00:00","","1600","1000","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4830","20/04/70
00:00","20/04/70
00:00","","1600","1200","","","","","","1","4","9","9","9","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date du constat : 22/04/1970.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4830","29/03/63
00:00","30/03/63
00:00","","1400","1000","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4830","20/03/63
00:00","21/03/63
00:00","","1400","1000","","","","","","9","1","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4830","17/03/51
00:00","17/03/51
00:00","","1400","1000","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
