"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 11/04/2005 :
Site 73303 005 (id 4506) --> site 73303 005 (id 10271)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°005
id 10271","01/10/12
00:00","26/12/12
00:00","","1900","1400","","","","","","9","9","9","9","9","9","?","?","","?","?","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 26/12/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 10271","01/01/12
00:00","08/01/12
00:00","","2000","1500","","","","","","4","2","2","2","2","2","51-
100","?","","?","X","?","X","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 09/01/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 10271","13/03/06
00:00","27/03/06
00:00","","2100","1500","","","100","20","","4","4","2","2","2","2","0","","","","X","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 27/03/2006.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 4506","10/03/05
00:00","15/03/05
00:00","","2100","1500","","","200","30","","4","4","2","2","2","2","0","","","","X","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 15/03/2005.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 4506","30/01/04
00:00","02/02/04
00:00","","2100","1500","","","100","20","0.5","4","2","1","2","2","1","51-
100","","er","","","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 02/02/2004.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 4506","23/12/83
00:00","23/12/83
00:00","","2100","1500","","","","","","2","4","2","2","2","2","21-50","","","","X","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°005
id 4506","01/02/81
00:00","01/02/81
00:00","","2100","1500","","","","","","2","5","5","2","2","5","er","","","","X","","","","X","","","X","","","","X","","","X","","","","","","",""
"n°005
id 4506","24/01/80
00:00","24/01/80
00:00","","1170","1000","","","","","","2","4","2","5","2","2","er","","er","X","X","","X","","","","X","X","","","","X","","","X","","","","","","",""
"Remarque : La route de la Lierre (point d'arrivé) est coupée par un cône de neige de 6 m. de haut.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 4506","17/02/78
00:00","17/02/78
00:00","","1160","970","","","","","9","","4","9","9","9","9",">100","","","X","","","X","","","","","X","","","","X","","","er","er","er","er","er","er","",""
"Remarque : L'avalanche est parti de moins haut que la dernière observation datant de 1968. Il n'y a pas de dégât à la forêt car elle a emprunté le même passage qui est à ce jour déboisé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 4506","07/02/51
00:00","07/02/51
00:00","","1700","1200","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°005
id 4506","06/03/47
00:00","06/03/47
00:00","","1700","1200","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
