"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 22/08/2006 :
Site 04203 001 (id 165) --> site 04203 001 (id 12409)
Site 04203 002 (id 166) --> site 04203 001 (id 12409)
Site 04203 003 (id 167) --> site 04203 001 (id 12409)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°001
id 12409","19/03/13
00:00","19/03/13
00:00","","B 1910","1650","","","120","20","","8","2","1","5","2","1","21-50","X","N","X","","","","","X","X","","","","X","","X","","","X","","","","","","B","N"
"Date du constat : 19/03/2013.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 12409","23/02/10
00:00","24/02/10
00:00","","A 1880","1620","","","50","15","2.0","8","2","2","5","2","2","21-50","","","X","","X","X","","","","","","","X","","X","","","X","","","","","","B","N"
"Date du constat : 24/02/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : pas de branches sur l'avis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 12409","07/02/10
00:00","07/02/10
00:00","","A 1760","1640","","","60","15","0.0","8","2","2","2","2","2","21-50","","","X","","","","","","X","","","X","","","X","","","X","","","","","","B","N"
"Date du constat : 09/02/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : sur l'avis pas de nom de branches","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 12409","07/02/10
00:00","07/02/10
00:00","","A 1680","1620","","","20","20","0.0","8","2","2","2","2","2","21-50","","","X","","","","","","X","","","X","","","X","","","X","","","","","","B","N"
"Date du constat : 09/02/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque :  sur l'avis pas de nom de branches","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 12409","14/01/10
00:00","14/01/10
00:00","","A 1880
B 1927","1660","","","100","40","3.0","8","2","1","5","9","9","21-50","X","S","","","","","","","X","","","","X","","X","","","X","","","","","","B","N"
"Date du constat : 22/01/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Départ : deux branches 1880 m 1927 mArrivée : deux branches 1660 m 1670 m","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 165","28/01/06
00:00","28/01/06
00:00","","1920","1680","","","150","30","2.0","8","1","2","1","2","9","21-50","X","S","","X","?","?","?","?","?","?","","","X","","X","","","X","","","","","","B","N"
"Date du constat : 30/01/2006.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Est précisé sur l'avis 2 coulées : 1920m/1680m et 1850m/1680m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°003
id 167","04/02/03
00:00","04/02/03
00:00","","1900","1650","","","30","5","1.5","2","5","5","5","2","5","21-50","","er","","","","","X","X","","","","","X","","X","","","X","","","","","","",""
"Remarque :  Remarque dépôt:L environ 30 * l environ 5 * h 1.5 environ mais des parties sont restées avant..","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°002
id 166","25/01/03
00:00","25/01/03
00:00","","1900","1680","","","100","4","1.0","3","4","1","1","2","2","0","","er","","","","","","X","","","","X","","","","","X","X","","","","","","",""
