"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 28/06/2005 :
Site 06127 055 (id 1448) --> site 06127 055 (id 10923)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°055
id 10923","19/01/14
00:00","22/01/14
00:00","","2300","1670","","","300","60","6.0","8","5","2","2","2","2","51-
100","?","","?","?","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","O"
"Date du constat : 28/01/2014.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Le seuil d'alerte n'a pas été atteint. Mais le contour de la clpa est décallé de plus de 10mètres vers l'ouest.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°055
id 10923","15/11/09
00:00","28/04/10
00:00","","?","1800","","","","","","9","9","9","2","2","9","?","?","","?","?","?","?","?","?","?","?","X","","","","X","","","X","","","","","","I","N"
"Date du constat : 28/04/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Tournée de fin de saison suite à la réouverture de la Madone de Fenestre. Difficulté d'observation suite à la fonte des neiges. (Avalanche de fond).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°055
id 10923","27/04/09
00:00","27/04/09
00:00","","2060","1650","","","500","60","10.0","8","2","2","2","2","2","51-
100","X","NE","","","X","","","","","","X","","","","X","","","","","","X","","X","B","O"
"Date du constat : 28/04/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Le départ se situe au niveau du sentier. L'arrivée se situe au confluent du vallon de Lapassé et de la rivière. L'avalanche est passée très proche d'une grange en cours de
rénovation.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°055
id 10923","14/12/08
00:00","29/12/08
00:00","","2700","1660","X","","150","60","8.0","9","2","1","2","5","1","?","?","","?","?","?","?","?","?","?","?","X","","","","X","","","","","","X","X","X","BS","N"
"Date du constat : 29/12/2008.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : La neige s'est arrêtée en fond de vallon (rivière) le souffle a atteint la route et renversé la forêt sur le versant opposé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°055
id 1448","02/03/01
00:00","02/03/01
00:00","","2300","1670","","","","","","4","4","2","2","2","2","21-50","","","","X","X","","","","","","X","","","","X","","","X","","","","","","",""
"n°055
id 1448","25/12/00
00:00","25/12/00
00:00","","2450","1670","","","","","","4","4","2","2","2","2","51-
100","","","","","X","","","","","","X","","","","X","","","X","","","","","","",""
"n°055
id 1448","02/01/97
00:00","02/01/97
00:00","","2300","1670","","","","","","5","5","2","2","2","5","51-
100","","","","","X","","","","","","X","","","","X","","","X","","","","","","",""
"n°055
id 1448","10/01/86
00:00","10/01/86
00:00","","2000","1670","","","","","","5","5","5","2","5","1","21-50","","","","","","","","X","","","X","","","","X","","","X","","","","","","",""
"Remarque : Déclenchement par surcharge. Accumulation par le vent.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°055
id 1448","01/04/84
00:00","30/04/84
00:00","","2550","1640","","","","","","4","4","5","2","2","1","1-20","","","","X","er","er","er","er","er","er","X","","","","X","","","X","","","","","","",""
