"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 04/05/2005 :
Site 05063 021 (id 570) --> site 05063 021 (id 10053)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°021
id 10053","27/02/15
00:00","06/03/15
00:00","","B ?","1460","","","120","25","1.600
0000
2","9","9","9","2","2","2","?","?","","X","?","","","?","X","","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 06/03/2015.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°021
id 10053","30/03/09
00:00","02/04/09
00:00","","?","1470","","","50","50","2.0","9","9","9","2","2","2","?","","","X","X","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 02/04/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Plusieurs coulées dans chaque couloir.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°021
id 10053","27/03/06
00:00","31/03/06
00:00","","?
1450","","","","50","15","4.0","9","9","9","2","2","2","?","?","","?","?","?","?","?","?","?","?","X","","","","X","","","","","","X","","","BS","N"
"Date du constat : 31/03/2006.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°021
id 570","17/03/05
00:00","22/03/05
00:00","","2200","1450","","","150","5","1.5","4","3","2","2","2","2","0","","","","X","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 22/03/2005.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°021
id 570","26/01/04
00:00","27/01/04
00:00","","?","1400","","","200","20","3.0","9","9","9","2","9","2","51-
100","X","N","","","X","","","","","","X","","","","X","","","X","","","","","","BS","N"
"Date du constat : 27/01/2004.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°021
id 570","28/12/99
00:00","28/12/99
00:00","","2000","1800","","","","","","2","4","1","5","1","1","51-
100","X","O","","","X","","X","","","","X","","","","X","","","X","","","","","","",""
"n°021
id 570","14/02/90
00:00","14/02/90
00:00","","1900","1420","","","","","","2","2","2","2","2","2","51-
100","X","O","","","","X","X","","","","X","","","","X","","","","","","X","","","",""
"n°021
id 570","31/01/75
00:00","31/01/75
00:00","","1900","1450","","","","","","4","5","5","5","2","2","21-50","X","","","X","","","","X","","","X","","","","X","","","X","","","","","","",""
"n°021
id 570","24/03/71
00:00","24/03/71
00:00","","2500","1450","","","","","","1","1","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date du constat : 31/03/1971.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°021
id 570","08/04/68
00:00","08/04/68
00:00","","2500","1600","","","","","","4","4","9","9","9","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date du constat : 08/04/2068.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
