"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41"
"Site","Dates","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"Remarque : Aérosol très important","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","07/04/12
00:00","08/04/12
00:00","1995","1850","","","500","40","0.699
9999
88","8","4","2","2","5","2","0","","","X","","","","","","X","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 09/04/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","20/03/12
00:00","20/03/12
00:00","2000","1820","","","400","100","1.5","8","4","2","2","2","2","?","","","X","","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 20/03/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Toujours la même partie du couloir qui ne subit pas la surpression des tirs gazex.Ces solides ancrages cèdent au regel ou au redoux. Evènement survenu durant les heures
d'ouverture du domaine skiable.Un déclenchement des secours a eu lieu (Pghm et Sdis recherches durant 3 heures).","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","05/01/12
00:00","06/01/12
00:00","2000","1850","","","200","80","1.0","8","3","2","2","5","2","0","","","X","X","","X","","","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 06/01/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","14/03/11
00:00","15/03/11
00:00","2000","1750","","","200","70","1.0","8","4","2","2","5","2","?","","","X","","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 15/03/2011.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Deuxième partie du ""Z""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","11/01/11
00:00","12/01/11
00:00","2250","1950","","","350","50","1.0","9","9","9","9","9","9","?","?","","X","?","?","X","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 21/01/2011.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","15/12/10
00:00","16/12/10
00:00","2300","1960","","","350","50","1.0","8","4","2","2","2","2","21-50","X","","","","X","","","","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 22/12/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","09/12/10
00:00","10/12/10
00:00","2200","1960","","","300","50","","8","4","2","2","2","2","21-50","X","","X","","X","","","","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 22/12/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","19/03/10
00:00","20/03/10
00:00","2200","1830","","X","200","50","1.0","8","4","2","2","2","2","?","X","","X","","","","X","","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 25/03/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","27/02/10
00:00","28/02/10
00:00","2200","1960","","X","300","50","1.0","8","4","2","2","2","2","?","X","SO","X","X","","X","X","","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 05/03/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°012
id 7323","20/01/10
00:00","21/01/10
00:00","2300","1700","","X","400","100","1.5","8","4","2","1","5","2","?","","","X","","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 21/01/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
