"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 05/01/2006 :
Site 38154 006 (id 2091) --> site 38154 006 (id 11381)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°006
id 2091","24/03/06
00:00","27/03/06
00:00","","2100","1020","","","100","10","7.0","4","5","2","2","2","2","0","","","","X","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 27/03/2006.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°006
id 2091","17/02/91
00:00","17/02/91
00:00","","2100","1150","","","","","","2","2","2","2","2","2","21-50","","","X","","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","10/02/91
00:00","10/02/91
00:00","","2100","1200","","","","","","2","2","5","2","2","5","21-50","X","SO","","X","X","","X","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","29/12/90
00:00","29/12/90
00:00","","2000","1100","","","","","","2","5","2","2","2","2","1-20","","","X","X","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","10/12/90
00:00","10/12/90
00:00","","","1100","","","","","","9","9","5","2","5","5","21-50","","","X","","X","","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","15/02/90
00:00","15/02/90
00:00","","2100","1150","","","","","","2","4","2","2","2","2","51-
100","X","O","X","X","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","18/03/88
00:00","18/03/88
00:00","","2000","1100","","","","","","2","1","2","2","2","2","51-
100","","","X","","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","13/02/88
00:00","13/02/88
00:00","","2050","1050","","","","","","2","2","1","2","5","1","51-
100","","","","","","","","X","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","04/04/87
00:00","05/04/87
00:00","","2100","1100","","","","","","2","1","2","2","2","2","1-20","X","er","X","","","X","X","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","29/01/87
00:00","30/01/87
00:00","","2000","1200","","","","","","1","3","2","2","2","2","0","","","X","X","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","25/04/86
00:00","29/04/86
00:00","","2000","950","","","","","","2","5","2","2","2","2","er","er","er","er","er","","X","","","","X","X","","","","X","","","","","","X","","","",""
"Remarque : Quelques arbres cassés le long de la courbe des 1400 m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°006
id 2091","22/04/86
00:00","22/04/86
00:00","","2150","1200","","","","","","4","2","2","2","2","2","1-20","X","S","X","X","","X","X","","X","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","23/01/86
00:00","23/01/86
00:00","","","960","","","","","","9","9","2","2","2","2","21-50","","","","","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°006
id 2091","01/03/85
00:00","31/03/85
00:00","","","940","","","","","","9","9","9","2","9","2","er","er","er","er","er","er","er","er","er","er","er","X","","","","X","","","X","","","","","","",""
