"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 19/02/2004 :
Site 65059 009 (id 2892) --> site 65059 009 (id 7243)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°009
id 7243","06/03/13
00:00","07/03/13
00:00","","2050","1850","","","40","80","1.0","4","3","2","1","2","2","0","","","X","","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 07/03/2013.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","24/02/12
00:00","24/02/12
00:00","","2100","1820","","","80","40","1.0","4","3","2","5","2","2","0","","","X","","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 27/02/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","26/02/10
00:00","01/03/10
00:00","","2100","1850","","","40","10","1.0","4","2","2","2","2","2","0","X","SO","X","","","","X","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 01/03/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","01/05/09
00:00","04/05/09
00:00","","2150","1800","","","80","50","1.0","4","2","2","1","2","2","1-20","","","","","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 04/05/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","12/04/09
00:00","15/04/09
00:00","","2200","1850","","","80","60","1.0","4","2","2","1","2","2","1-20","","","","X","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 15/04/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Une coulée partie dans les râteliers, arrivée dans le tourne avalanche (2200 -> 1850m). Une grosse coulée à droite de cette dernière (2250-> 1800). ALTITUDES: - 2200-1850 -
2250-1800m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","01/04/09
00:00","01/04/09
00:00","","2100","1850","","","80","40","2.0","4","2","2","1","2","2","1-20","er","NO","","","","","","","X","X","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 02/04/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Une coulée de faible importance (départ sous les râteliers, arrivée dans le tourne-avalanche (1850m d'alt). Une grosse coulée arrivée à 1800m d'alt. ALTITUDES: - 2100-1850m -
2250-1800m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","22/01/09
00:00","23/01/09
00:00","","2000","1850","","","50","20","1.0","4","3","2","1","2","2","1-20","X","SO","X","X","","X","X","","X","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 23/01/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Gros redoux depuis 2 jours ( 20cm de neige fraîche avant) avec fortes chutes de pluie. Isotherme 0°C au-dessus de 2500m d'alt.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°009
id 7243","15/03/05
00:00","16/03/05
00:00","","2200","1900","","","80","30","2.0","4","3","2","5","2","2","er","","","","X","","","","X","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 16/03/2005.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
