"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42"
"Historique :","","","Filiations entre les sites définies lors du toilettage du 12/08/2003 :
Site 73287 001 (id 4406) --> site 73287 001 (id 6802)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Site","Dates","","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°001
id 6802","14/02/17
10:00","16/02/17
15:00","","A 2600","1600","","","300","25","5.0","4","3","2","2","2","2","0","","","X","","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 17/03/2017.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 6802","20/03/10
00:00","21/03/10
00:00","","B 2500","1650","","X","350","60","2.0","8","3","2","1","2","2","0","","","X","X","","","","","","X","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 22/03/2010.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 6802","07/01/08
00:00","07/01/08
00:00","","","1600","","X","400","80","2.0","8","2","2","1","2","2","21-50","X","","","X","X","X","","","","","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 08/01/2008.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 6802","10/04/06
00:00","19/04/06
00:00","","2800","1600","","","400","120","4.0","4","4","2","2","2","2","0","","","","X","","","","","","","X","","","","X","","","X","","","","","","B","er"
"Date du constat : 20/04/2006.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Nombreux petits bois arrachés et cassés sur les versants du couloir de l'avalanche. (2 coulées marquées sur avis : 2800m/1600m et 2600m/1600m)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4406","17/11/02
00:00","17/11/02
00:00","","2450","1750","","","","","","2","1","2","2","2","2","51-
100","","er","","","","X","","","","","X","","","","X","","","X","","","","","","",""
"Remarque : Fortes chutes de neige en altitude au-dessus de 1900 m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4406","13/05/01
00:00","13/05/01
00:00","","2400","1600","","","","","","2","3","2","2","2","2","er","","","","X","","","","","X","","X","","","","X","","","X","","","","","","",""
"n°001
id 4406","07/01/01
00:00","07/01/01
00:00","","","","","","","","","2","4","2","2","2","2","er","","","X","X","","X","","","","","X","","","","X","","","X","","","","","","",""
"n°001
id 4406","14/05/85
00:00","14/05/85
00:00","","2400","1550","","","","","","2","4","2","2","2","2","51-
100","er","er","er","er","","","","X","","","X","","","","X","","","X","","","","","","",""
"n°001
id 4406","08/02/84
00:00","08/02/84
00:00","","2400","1420","","","","","","2","2","1","2","1","1","51-
100","X","O","","","","","X","","","","X","","","","X","","","","","","","X","","",""
"Remarque : Obstruction du CD83.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 4406","20/01/81
00:00","20/01/81
00:00","","2400","1500","","","","","","3","2","1","2","5","1","51-
100","X","er","","","X","","X","","","","X","","","","X","","","","","","X","","","",""
"Remarque : Sorti de son couloir normal dans le bas. Non visible depuis le bas.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
