"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41"
"Site","Dates","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°200
id 6958","22/03/12
00:00","22/03/12
00:00","2200","Y 1180","","X","40","35","1.299
9999
5","4","2","2","2","2","2","51-
100","X","O","X","?","","","","","X","X","X","","","","X","","","","","","","X","","B","O"
"Date du constat : 23/03/2012.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Le dépôt n'a pas traversé la route d'accès à la SHEM.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°200
id 6958","17/03/11
00:00","17/03/11
00:00","2200","Y 1180","","X","70","35","3.0","8","3","2","2","2","2","21-50","","","X","X","X","?","?","?","?","?","X","","","","X","","","","","","","X","X","B","O"
"Date du constat : 18/03/2011.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : La route d'accés à la SHEM a été réouverte le 17/03/2011 à 11 heures.
Photo du dépôt le 18/03/2011 ( Ph. Duro)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°200
id 6958","17/03/05
00:00","17/03/05
00:00","2200","","","","100","30","3.0","8","4","2","2","2","2","0","","","","X","","","","X","","","X","","","","X","","","","","X","X","X","","B","O"
"Date du constat : 17/03/2005.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Photo prise le 17/03/05 à 18h. Un poteau télécom brisé. Quelques arbres arrachés.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°002
id 3010","04/02/03
00:00","04/02/03
00:00","1450","1150","","","","","","2","2","1","2","5","1","51-
100","X","er","","","X","","","","","","X","","","","X","","","X","","","","","","",""
"Remarque : Seule la partie basse est descendue sur la route.  Cumul de neige au-dessus important mais pas descendue à ce jour.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 3009","23/01/96
00:00","23/01/96
00:00","1900","1150","","","50","","7.0","2","3","5","2
2","","2","0","X","er","X","","","X","X","","","","X","","","","X","","","X","","","","","","",""
"Remarque : Epaisseur de neige sur le CD725 = 7 mètres sur 50 m de long.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 3009","09/01/95
00:00","09/01/95
00:00","1800","1150","","","","","","2","3","2","2","5","2","21-50","","","X","","","X","","","","","X","","","","X","","","X","","","","","","",""
"Remarque : Route départementale 725 bloquée = 3m de neige d'épaisseur sur 40m de long.  (Suivi effectué par CAUBIN Pierre = ONF)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°002
id 3010","12/04/94
00:00","12/04/94
00:00","1800","1150","","","","","","1","2","2","2","5","2","21-50","X","er","","","","","","X","","","X","","","","X","","","X","","","","","","",""
"Remarque : Epaisseur de neige sur le CD725 = 3 mètres sur 40m de long.  Observateur : Pierre CAUBIN  S.C.D.F.  65510 LOUDENVIELLE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 3009","10/12/90
00:00","11/12/90
00:00","1800","1150","","","","","","2","2","5","2","2","2",">100","","","","X","X","","","","","","X","","","","X","","","X","","","","","","",""
"Remarque : Coulée peu importante mais route bloquée.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°001
id 3009","18/01/87
00:00","18/01/87
00:00","","","","","","","","5","1","5","2","1","1",">100","X","er","","","","","X","","","","X","","","","X","","","X","","","","","","",""
"n°002
id 3010","11/04/86
00:00","11/04/86
00:00","1700","1150","","","","","","1","1","2","2","2","2","21-50","","","","","X","","","","","","X","","","","X","","","X","","","","","","",""
"n°001
id 3009","03/02/86
00:00","03/02/86
00:00","1800","1150","","","","","","2","2","5","2","5","5",">100","","","","","","","","","X","","X","","","","X","","","X","","","","","","",""
